id,foreignId,high,low,Volume,last,unixTimestamp,bid,ask,openBuys,openSells,prevDay
294,160,428,410.112,615.69033149,419.248,1562720437,417.673,418.998,188,226,416.443
295,106,106.965,98.552,552.39928588,99.594,1562720437,100.687,101.301,157,222,105.733
296,94,8.128,7.76701,7224.56746922,7.915,1562720437,7.87801,7.928,145,340,7.99953
297,38,0.01355,0.0124,1616082.48204574,0.01331,1562720437,0.01321,0.01347,136,430,0.01297
298,162,0.08079,0.07717,1857574.49292904,0.07777,1562720437,0.078,0.07872,251,718,0.08006
299,140,0.302,0.29,142485.26697668,0.299,1562720437,0.298,0.299,84,257,0.3
300,48,0.40662,0.39004,569086.68806395,0.39673,1562720437,0.39673,0.397,443,1557,0.4032
301,138,9.987,9.0612,3037.98378027,9.0612,1562720437,9.20744,9.393,89,206,9.537
302,139,0.00344,0.00311,9904731.16553996,0.00331,1562720437,0.00321,0.00349,149,252,0.00316
303,71,1.00857,0.99916,330619.26619148,1.002,1562720437,1.002,1.00356,263,176,1.00499
304,221,214,202.819,830.12470478,208,1562720437,205.826,208.2,217,192,203.154
305,208,0.01661,0.0165,23534.38535536,0.01661,1562720437,0.016,0.01799,31,75,0.0165
306,215,1.005,0.998,24062.07138084,0.998,1562720437,0.99801,1.00609,65,23,0.999
307,67,318.021,303.307,3892.32010761,312.189,1562720437,312,312.18,973,763,311.075
308,175,0.29453,0.287,10936.24570796,0.29225,1562720437,0.28964,0.29195,48,80,0.294
309,112,1.66699,1.472,9683.07223111,1.52799,1562720467,1.49215,1.53696,146,127,1.51
310,179,1.00098,0.996,28597.62417696,0.99701,1562720467,0.999,1.00097,46,37,1
311,238,0.01799,0.01533,237952.18729116,0.0167,1562720467,0.01651,0.01767,55,288,0.01734
312,1,12893.543,12113.347,1550.1326107,12865.409,1562720467,12865.164,12880.281,3882,1545,12275.42
313,2,124.238,118,4188.66950514,119.827,1562720467,119.491,119.691,483,862,122.858
314,178,0.035,0.03364,6261627.48229469,0.03445,1562720467,0.0344,0.03466,233,306,0.0342
315,226,1,0.99,1134.75805384,1,1562720467,0.99,0.99999,46,26,0.996
316,160,428,410.112,615.69033149,419.248,1562720467,418.001,418.997,188,227,416.443
317,106,106.965,98.552,552.39928588,99.594,1562720467,100.689,101.29,159,222,105.733
318,94,8.128,7.76701,7224.56746922,7.915,1562720467,7.88001,7.927,145,340,7.99953
319,38,0.01355,0.0124,1616082.48204574,0.01331,1562720467,0.01321,0.01345,137,430,0.01297
320,162,0.08079,0.07717,1857574.49292904,0.07777,1562720467,0.078,0.07868,252,718,0.08006
321,140,0.302,0.29,142485.26697668,0.299,1562720467,0.298,0.299,83,257,0.3
322,48,0.40662,0.39004,569086.68806395,0.39673,1562720467,0.39673,0.397,443,1556,0.4032
323,138,9.987,9.0612,3037.98378027,9.0612,1562720467,9.20913,9.393,90,206,9.537
324,139,0.00344,0.00311,9904731.16553996,0.00331,1562720467,0.00321,0.00349,149,252,0.00316
325,71,1.00857,0.99916,330619.26619148,1.002,1562720467,1.002,1.00356,263,177,1.00499
326,221,214,202.819,830.12470478,208,1562720467,205.899,208.2,215,193,203.154
327,208,0.01661,0.0165,23534.38535536,0.01661,1562720467,0.016,0.01799,31,75,0.0165
328,215,1.005,0.998,24062.07138084,0.998,1562720467,0.99801,1.00609,65,23,0.999
329,67,318.021,303.307,3862.67131578,312.189,1562720467,312,312.18,971,760,311.801
330,175,0.29453,0.287,10936.24570796,0.29225,1562720467,0.28964,0.29186,48,80,0.294
331,112,1.66699,1.472,9683.07223111,1.52799,1562720497,1.49215,1.53799,146,127,1.51
332,179,1.00098,0.996,28597.62417696,0.99701,1562720497,0.999,1.00097,46,37,1
333,238,0.01799,0.01533,237952.18729116,0.0167,1562720497,0.01651,0.01767,55,288,0.01734
334,1,12893.543,12113.347,1550.1326107,12865.409,1562720497,12881.702,12890.984,3870,1543,12275.42
335,2,124.238,118,4188.66950514,119.827,1562720497,119.58,119.772,482,863,122.858
336,178,0.035,0.03364,6261627.48229469,0.03445,1562720497,0.0344,0.03464,234,306,0.0342
337,226,1,0.99,1134.75805384,1,1562720497,0.99,0.99999,46,26,0.996
338,160,428,410.112,615.69033149,419.248,1562720497,418.331,419.419,186,226,416.443
339,106,106.965,98.552,552.39928588,99.594,1562720497,100.693,101.29,158,222,105.733
340,94,8.128,7.76701,7224.56746922,7.915,1562720497,7.88101,7.926,144,340,7.99953
341,38,0.01355,0.0124,1616082.48204574,0.01331,1562720497,0.01321,0.01345,137,430,0.01297
342,162,0.08079,0.07717,1857574.49292904,0.07777,1562720497,0.07807,0.0786,251,715,0.08006
343,140,0.302,0.29,142485.26697668,0.299,1562720497,0.29801,0.299,84,257,0.3
344,48,0.40662,0.39004,569086.68806395,0.39673,1562720497,0.39673,0.397,443,1555,0.4032
345,138,9.987,9.0612,3037.98378027,9.0612,1562720497,9.21101,9.393,90,206,9.537
346,139,0.00344,0.00311,9904731.16553996,0.00331,1562720497,0.00321,0.00349,149,252,0.00316
347,71,1.00857,0.99916,330619.26619148,1.002,1562720497,1.002,1.00356,264,176,1.00499
348,221,214,202.819,830.12470478,208,1562720497,206.508,208.2,219,193,203.154
349,208,0.01661,0.0165,23534.38535536,0.01661,1562720497,0.01601,0.01799,31,76,0.0165
350,215,1.005,0.998,24062.07138084,0.998,1562720497,0.99801,1.00609,66,23,0.999
351,67,318.021,303.307,3862.67131578,312.189,1562720497,311.729,312.18,970,759,311.801
352,175,0.29453,0.287,10936.24570796,0.29225,1562720497,0.28964,0.29174,48,81,0.294
353,112,1.66699,1.472,9683.07223111,1.52799,1562720527,1.49244,1.53315,147,128,1.51
354,179,1.00098,0.996,28597.62417696,0.99701,1562720527,0.999,1.00097,47,37,1
355,238,0.01799,0.01533,237952.18729116,0.0167,1562720527,0.01651,0.01767,55,288,0.01734
356,1,12893.543,12113.347,1550.1326107,12865.409,1562720527,12883.871,12890.985,3867,1538,12275.42
357,2,124.238,118,4188.66950514,119.827,1562720527,119.591,119.93,483,857,122.858
358,178,0.035,0.03364,6261627.48229469,0.03445,1562720527,0.0344,0.03468,233,306,0.0342
359,226,1,0.99,1134.75805384,1,1562720527,0.99,0.99999,46,26,0.996
360,160,428,410.112,615.69033149,419.248,1562720527,418.339,419.886,186,221,416.443
361,106,106.965,98.552,552.39928588,99.594,1562720527,100.699,101.279,157,224,105.733
362,94,8.128,7.76701,7224.56746922,7.915,1562720527,7.88301,7.925,144,340,7.99953
363,38,0.01355,0.0124,1616082.48204574,0.01331,1562720527,0.01321,0.01345,137,430,0.01297
364,162,0.08079,0.07717,1857574.49292904,0.07777,1562720527,0.07801,0.07888,250,713,0.08006
365,140,0.302,0.29,142485.26697668,0.299,1562720527,0.29801,0.299,83,257,0.3
366,48,0.40662,0.39004,569086.68806395,0.39673,1562720527,0.39673,0.397,443,1554,0.4032
367,138,9.987,9.0612,3037.98378027,9.0612,1562720527,9.21401,9.393,91,206,9.537
368,139,0.00344,0.00311,9904731.16553996,0.00331,1562720527,0.00321,0.00349,149,252,0.00316
369,71,1.00857,0.99916,330619.26619148,1.002,1562720527,1.002,1.00356,263,176,1.00499
370,221,214,202.819,830.12470478,208,1562720527,206.733,208.2,217,192,203.154
371,208,0.01661,0.0165,23534.38535536,0.01661,1562720527,0.016,0.01799,31,76,0.0165
372,215,1.005,0.998,24062.07138084,0.998,1562720527,0.99801,1.00609,65,23,0.999
373,67,318.021,303.307,3862.67131578,312.189,1562720527,311.803,312.179,972,761,311.801
374,175,0.29453,0.287,10936.24570796,0.29225,1562720527,0.28964,0.29171,48,80,0.294
375,112,1.66699,1.472,9683.07223111,1.52799,1562720557,1.49244,1.527,146,127,1.51
376,179,1.00098,0.996,28597.62417696,0.99701,1562720557,0.999,1.00097,46,37,1
377,238,0.01799,0.01533,237952.18729116,0.0167,1562720557,0.01651,0.01767,55,288,0.01734
378,1,12893.543,12113.347,1548.27261245,12890.986,1562720557,12890.98,12890.981,3874,1543,12275.42
379,2,124.238,118,4188.46950514,119.827,1562720557,119.531,119.84,483,862,123
380,178,0.035,0.03364,6261627.48229469,0.03445,1562720557,0.0344,0.03464,235,308,0.0342
381,226,1,0.99,1134.75805384,1,1562720557,0.99,0.99999,46,26,0.996
382,160,428,410.112,615.69033149,419.248,1562720557,418.154,419.438,187,226,416.443
383,106,106.965,98.552,552.39928588,99.594,1562720557,100.695,101.278,158,224,105.733
384,94,8.128,7.76701,7224.56746922,7.915,1562720557,7.88401,7.924,145,340,7.99953
385,38,0.01355,0.0124,1616082.48204574,0.01331,1562720557,0.01321,0.01345,137,430,0.01297
386,162,0.08079,0.07717,1857574.49292904,0.07777,1562720557,0.07801,0.0789,251,715,0.08006
387,140,0.302,0.29,142485.26697668,0.299,1562720557,0.29801,0.299,83,257,0.3
388,48,0.40662,0.39004,569086.68806395,0.39673,1562720557,0.39673,0.397,443,1556,0.4032
389,138,9.987,9.0612,3037.98378027,9.0612,1562720557,9.21701,9.393,90,206,9.537
390,139,0.00344,0.00311,9904731.16553996,0.00331,1562720557,0.00321,0.00349,149,252,0.00316
391,71,1.00857,0.99916,330619.26619148,1.002,1562720557,1.002,1.00356,264,177,1.00499
392,221,214,202.819,830.12470478,208,1562720557,206.985,208.2,219,193,203.154
393,208,0.01661,0.0165,23534.38535536,0.01661,1562720557,0.016,0.01799,31,76,0.0165
394,215,1.005,0.998,24062.07138084,0.998,1562720557,0.99801,1.00609,65,23,0.999
395,67,318.021,303.307,3862.77131578,312.178,1562720557,312.008,312.18,973,761,311.801
396,175,0.29453,0.287,10936.24570796,0.29225,1562720557,0.28964,0.29163,48,81,0.294
397,112,1.66699,1.472,9683.07223111,1.52799,1562720587,1.49245,1.53399,146,127,1.51
398,179,1.00098,0.996,28597.62417696,0.99701,1562720587,0.999,1.00097,46,37,1
399,238,0.01799,0.01533,237952.18729116,0.0167,1562720587,0.01651,0.01767,55,288,0.01734
400,1,12893.543,12113.347,1548.78567292,12890.986,1562720587,12890.98,12890.986,3878,1546,12275.42
401,2,124.238,118,4188.46950514,119.827,1562720587,119.531,119.839,481,862,123
402,178,0.035,0.03364,6261627.48229469,0.03445,1562720587,0.0344,0.03464,235,307,0.0342
403,226,1,0.99,1134.75805384,1,1562720587,0.99,0.99999,46,26,0.996
404,160,428,410.112,615.69033149,419.248,1562720587,418.179,419.437,185,226,416.443
405,106,106.965,98.552,552.39928588,99.594,1562720587,100.697,101.278,157,222,105.733
406,94,8.128,7.76701,7224.56746922,7.915,1562720587,7.88501,7.924,144,340,7.99953
407,38,0.01355,0.0124,1616082.48204574,0.01331,1562720587,0.01321,0.01345,137,430,0.01297
408,162,0.08079,0.07717,1857574.49292904,0.07777,1562720587,0.07801,0.07885,251,714,0.08006
409,140,0.302,0.29,142485.26697668,0.299,1562720587,0.29801,0.299,83,257,0.3
410,48,0.40662,0.39004,569086.68806395,0.39673,1562720587,0.39673,0.397,443,1558,0.4032
411,138,9.987,9.0612,3037.98378027,9.0612,1562720587,9.21701,9.393,89,206,9.537
412,139,0.00344,0.00311,9904731.16553996,0.00331,1562720587,0.0032,0.00349,147,252,0.00316
413,71,1.00857,0.99916,330619.26619148,1.002,1562720587,1.002,1.00356,263,177,1.00499
414,221,214,202.819,830.12470478,208,1562720587,207.115,208.2,215,191,203.154
415,208,0.01661,0.0165,23534.38535536,0.01661,1562720587,0.016,0.01799,31,76,0.0165
416,215,1.005,0.998,24062.07138084,0.998,1562720587,0.99801,1.00609,65,23,0.999
417,67,318.021,303.307,3862.77131578,312.178,1562720587,312.006,312.18,976,761,311.801
418,175,0.29453,0.287,10936.24570796,0.29225,1562720587,0.28964,0.29163,48,81,0.294
419,112,1.66699,1.472,9683.07223111,1.52799,1562720617,1.4928,1.52693,146,127,1.51
420,179,1.00098,0.996,28597.62417696,0.99701,1562720617,0.999,1.00097,47,37,1
421,238,0.01799,0.01533,237952.18729116,0.0167,1562720617,0.01651,0.01767,55,288,0.01734
422,1,12893.543,12113.347,1548.3483122,12890.98,1562720617,12876.632,12886.713,3880,1537,12275.42
423,2,124.238,118,4188.46950514,119.827,1562720617,119.5,119.838,484,861,123
424,178,0.035,0.03364,6261627.48229469,0.03445,1562720617,0.0344,0.03464,235,307,0.0342
425,226,1,0.99,1134.75805384,1,1562720617,0.99,0.99999,46,26,0.996
426,160,428,410.112,615.69033149,419.248,1562720617,418.151,419.32,183,224,416.443
427,106,106.965,98.552,552.39928588,99.594,1562720617,100.703,101.268,157,221,105.733
428,94,8.128,7.76701,7224.56746922,7.915,1562720617,7.88704,7.923,145,340,7.99953
429,38,0.01355,0.0124,1616082.48204574,0.01331,1562720617,0.01321,0.01345,137,430,0.01297
430,162,0.08079,0.07717,1857574.49292904,0.07777,1562720617,0.07803,0.07889,253,715,0.08006
431,140,0.302,0.29,142485.26697668,0.299,1562720617,0.298,0.299,82,257,0.3
432,48,0.40662,0.39004,569086.68806395,0.39673,1562720617,0.39673,0.39699,442,1558,0.4032
433,138,9.987,9.0612,3037.98378027,9.0612,1562720617,9.21901,9.393,90,206,9.537
434,139,0.00344,0.00311,9904731.16553996,0.00331,1562720617,0.0032,0.00349,147,252,0.00316
435,71,1.00857,0.99916,330569.08150008,1.002,1562720617,1.002,1.00356,264,177,1.00499
436,221,214,202.819,830.12470478,208,1562720617,207.201,208.2,217,191,203.154
437,208,0.01661,0.0165,23534.38535536,0.01661,1562720617,0.016,0.01799,31,76,0.0165
438,215,1.005,0.998,24062.07138084,0.998,1562720617,0.99801,1.00609,65,23,0.999
439,67,318.021,303.307,3862.77131578,312.178,1562720617,312.01,312.317,976,759,311.801
440,175,0.29453,0.287,10936.24570796,0.29225,1562720617,0.28964,0.29156,48,80,0.294
441,112,1.66699,1.472,9683.07223111,1.52799,1562720647,1.49288,1.522,146,128,1.51
442,179,1.00098,0.996,28597.62417696,0.99701,1562720647,0.999,1.00097,47,37,1
443,238,0.01799,0.01533,237952.18729116,0.0167,1562720647,0.01651,0.01767,55,288,0.01734
444,1,12893.543,12113.347,1527.30178518,12890.98,1562720647,12870.748,12870.839,3883,1545,12297.5
445,2,124.238,118,4188.46950514,119.827,1562720647,119.51,119.87,484,862,123
446,178,0.035,0.03364,6261627.48229469,0.03445,1562720647,0.0344,0.03461,234,308,0.0342
447,226,1,0.99,1134.75805384,1,1562720647,0.99,0.99999,46,26,0.996
448,160,428,410.112,615.69033149,419.248,1562720647,417.978,419.04,184,225,416.443
449,106,106.965,98.552,552.39928588,99.594,1562720647,100.706,101.258,156,222,105.733
450,94,8.128,7.76701,7224.56746922,7.915,1562720647,7.88803,7.922,145,340,7.99953
451,38,0.01355,0.0124,1616082.48204574,0.01331,1562720647,0.01321,0.01345,137,430,0.01297
452,162,0.08079,0.07717,1857574.49292904,0.07777,1562720647,0.07803,0.07882,253,714,0.08006
453,140,0.302,0.29,142485.26697668,0.299,1562720647,0.298,0.299,82,257,0.3
454,48,0.40662,0.39004,569086.68806395,0.39673,1562720647,0.39673,0.39699,443,1557,0.4032
455,138,9.987,9.0612,3037.98378027,9.0612,1562720647,9.22001,9.39213,90,207,9.537
456,139,0.00344,0.00311,9904731.16553996,0.00331,1562720647,0.0032,0.00349,147,252,0.00316
457,71,1.00857,0.99916,330569.08150008,1.002,1562720647,1.002,1.00356,264,177,1.00499
458,221,214,202.819,830.12470478,208,1562720647,207.245,208.2,215,190,203.154
459,208,0.01661,0.0165,23534.38535536,0.01661,1562720647,0.01608,0.01799,32,76,0.0165
460,215,1.005,0.998,24062.07138084,0.998,1562720647,0.99801,1.00609,66,23,0.999
461,67,318.021,303.307,3862.77131578,312.178,1562720647,312.005,312.239,974,760,311.801
462,175,0.29453,0.287,10936.24570796,0.29225,1562720647,0.28802,0.2915,47,80,0.294
463,112,1.66699,1.472,9683.07223111,1.52799,1562720677,1.49288,1.53799,146,127,1.51
464,179,1.00098,0.996,28597.62417696,0.99701,1562720677,0.999,1.00097,47,37,1
465,238,0.01799,0.01533,237952.18729116,0.0167,1562720677,0.01651,0.01767,55,288,0.01734
466,1,12893.543,12113.347,1527.30178518,12890.98,1562720677,12870.751,12871.289,3879,1539,12297.5
467,2,124.238,118,4188.46950514,119.827,1562720677,119.51,119.867,483,861,123
468,178,0.035,0.03364,6261627.48229469,0.03445,1562720677,0.0344,0.03466,233,307,0.0342
469,226,1,0.99,1134.75805384,1,1562720677,0.99,0.99999,46,26,0.996
470,160,428,410.112,615.69033149,419.248,1562720677,417.783,419.147,184,226,416.443
471,106,106.965,98.552,552.39928588,99.594,1562720677,100.706,101.247,157,222,105.733
472,94,8.128,7.76701,7224.56746922,7.915,1562720677,7.88901,7.921,144,340,7.99953
473,38,0.01355,0.0124,1616082.48204574,0.01331,1562720677,0.01321,0.01345,137,430,0.01297
474,162,0.08079,0.07717,1857574.49292904,0.07777,1562720677,0.07803,0.07881,252,716,0.08006
475,140,0.302,0.29,142485.26697668,0.299,1562720677,0.298,0.299,82,255,0.3
476,48,0.40662,0.39004,569086.68806395,0.39673,1562720677,0.39673,0.397,442,1559,0.4032
477,138,9.987,9.0612,3037.98378027,9.0612,1562720677,9.22201,9.39205,90,207,9.537
478,139,0.00344,0.00311,9904731.16553996,0.00331,1562720677,0.00321,0.00349,148,252,0.00316
479,71,1.00857,0.99916,330569.08150008,1.002,1562720677,1.002,1.00356,263,177,1.00499
480,221,214,202.819,830.12470478,208,1562720677,207.263,208.2,218,191,203.154
481,208,0.01661,0.0165,23534.38535536,0.01661,1562720677,0.01608,0.01799,32,76,0.0165
482,215,1.005,0.998,24062.07138084,0.998,1562720677,0.99801,1.00609,65,23,0.999
483,67,318.021,303.307,3862.77131578,312.178,1562720677,312.006,312.037,976,761,311.801
484,175,0.29453,0.287,10936.24570796,0.29225,1562720677,0.28848,0.29137,49,82,0.294
485,112,1.66699,1.472,9683.07223111,1.52799,1562720707,1.49101,1.52999,146,128,1.51
486,179,1.00098,0.996,28597.62417696,0.99701,1562720707,0.999,1.00097,46,37,1
487,238,0.01799,0.01533,237952.18729116,0.0167,1562720707,0.01651,0.01767,55,288,0.01734
488,1,12893.543,12113.347,1527.30178518,12890.98,1562720707,12871.274,12878.885,3892,1542,12297.5
489,2,124.238,118,4188.46950514,119.827,1562720707,119.524,119.869,484,861,123
490,178,0.035,0.03364,6261627.48229469,0.03445,1562720707,0.0344,0.03461,234,307,0.0342
491,226,1,0.99,1134.75805384,1,1562720707,0.99,0.99999,46,26,0.996
492,160,428,410.112,615.69033149,419.248,1562720707,418.062,419.146,187,227,416.443
493,106,106.965,98.552,552.39928588,99.594,1562720707,100.71,101.248,157,222,105.733
494,94,8.128,7.76701,7224.56746922,7.915,1562720707,7.89001,7.92,144,340,7.99953
495,38,0.01355,0.0124,1616082.48204574,0.01331,1562720707,0.01321,0.01345,137,430,0.01297
496,162,0.08079,0.07717,1857574.49292904,0.07777,1562720707,0.07801,0.07875,251,717,0.08006
497,140,0.302,0.29,142485.26697668,0.299,1562720707,0.298,0.299,82,256,0.3
498,48,0.40662,0.39004,569086.68806395,0.39673,1562720707,0.39673,0.39699,442,1557,0.4032
499,138,9.987,9.0612,3037.98378027,9.0612,1562720707,9.22301,9.3926,89,207,9.537
500,139,0.00344,0.00311,9904731.16553996,0.00331,1562720707,0.0032,0.00349,147,252,0.00316
501,71,1.00857,0.99916,330569.08150008,1.002,1562720707,1.002,1.00356,263,177,1.00499
502,221,214,202.819,830.12470478,208,1562720707,207.272,208.2,217,191,203.154
503,208,0.01661,0.0165,23534.38535536,0.01661,1562720707,0.01608,0.01799,32,76,0.0165
504,215,1.005,0.998,24062.07138084,0.998,1562720707,0.99801,1.00609,66,23,0.999
505,67,318.021,303.307,3862.77131578,312.178,1562720707,312.005,312.039,974,760,311.801
506,175,0.29453,0.287,10936.24570796,0.29225,1562720707,0.28801,0.29133,51,82,0.294
507,112,1.66699,1.472,9683.07223111,1.52799,1562720737,1.49101,1.52879,146,129,1.51
508,179,1.00098,0.996,28597.62417696,0.99701,1562720737,0.999,1.00097,46,37,1
509,238,0.01799,0.01533,237952.18729116,0.0167,1562720737,0.01651,0.01767,55,288,0.01734
510,1,12896.05,12113.347,1532.77108229,12896.05,1562720737,12865.695,12887.599,3889,1538,12297.5
511,2,124.238,118,4166.3076459,119.827,1562720737,119.533,119.819,485,861,123.197
512,178,0.035,0.03364,6261627.48229469,0.03445,1562720737,0.0344,0.03462,234,308,0.0342
513,226,1,0.99,1134.75805384,1,1562720737,0.99,0.99999,46,26,0.996
514,160,428,410.112,615.69033149,419.248,1562720737,418.053,419.145,187,226,416.443
515,106,106.965,98.552,552.39928588,99.594,1562720737,100.71,101.228,159,224,105.733
516,94,8.128,7.76701,7224.56746922,7.915,1562720737,7.89201,7.919,145,340,7.99953
517,38,0.01355,0.0124,1616082.48204574,0.01331,1562720737,0.01321,0.01345,136,430,0.01297
518,162,0.08079,0.07717,1857574.49292904,0.07777,1562720737,0.078,0.07871,251,715,0.08006
519,140,0.302,0.29,142485.26697668,0.299,1562720737,0.298,0.299,82,256,0.3
520,48,0.40662,0.39004,574879.33328266,0.39699,1562720737,0.39673,0.39699,443,1556,0.4032
521,138,9.987,9.0612,3037.98378027,9.0612,1562720737,9.22401,9.393,89,206,9.537
522,139,0.00344,0.00311,9904731.16553996,0.00331,1562720737,0.00321,0.00349,149,252,0.00316
523,71,1.00857,0.99916,330569.08150008,1.002,1562720737,1.002,1.00356,264,177,1.00499
524,221,214,202.819,830.12470478,208,1562720737,207.284,208.2,218,191,203.154
525,208,0.01661,0.0165,23534.38535536,0.01661,1562720737,0.01608,0.01799,32,76,0.0165
526,215,1.005,0.998,24062.07138084,0.998,1562720737,0.99801,1.00609,66,23,0.999
527,67,318.021,303.307,3862.77131578,312.178,1562720737,312.005,312.027,977,759,311.801
528,175,0.29453,0.287,10936.24570796,0.29225,1562720737,0.28802,0.291,52,82,0.294
529,112,1.66699,1.472,9683.07223111,1.52799,1562720767,1.49101,1.53299,146,128,1.51
530,179,1.00098,0.996,28597.62417696,0.99701,1562720767,0.999,1.00097,46,37,1
531,238,0.01799,0.01533,237952.18729116,0.0167,1562720767,0.01651,0.01767,55,288,0.01734
532,1,12896.05,12113.347,1532.87808782,12865.696,1562720767,12865.704,12879.582,3892,1538,12297.499
533,2,124.238,118,4166.3076459,119.827,1562720767,119.533,119.879,485,860,123.197
534,178,0.035,0.03364,6261627.48229469,0.03445,1562720767,0.0344,0.03464,234,308,0.0342
535,226,1,0.99,1134.75805384,1,1562720767,0.99,0.99999,46,26,0.996
536,160,428,410.112,615.69033149,419.248,1562720767,417.783,419.143,193,227,416.443
537,106,106.965,98.552,552.39928588,99.594,1562720767,100.714,101.303,159,220,105.733
538,94,8.128,7.76701,7224.56746922,7.915,1562720767,7.89301,7.918,145,341,7.99953
539,38,0.01355,0.0124,1616082.48204574,0.01331,1562720767,0.01321,0.01345,136,430,0.01297
540,162,0.08079,0.07717,1857574.49292904,0.07777,1562720767,0.078,0.07872,251,716,0.08006
541,140,0.302,0.29,142485.26697668,0.299,1562720767,0.298,0.299,83,256,0.3
542,48,0.40662,0.39004,576013.35031265,0.39699,1562720767,0.39673,0.39699,442,1558,0.4032
543,138,9.987,9.0612,3037.98378027,9.0612,1562720767,9.226,9.39245,90,207,9.537
544,139,0.00344,0.00311,9904731.16553996,0.00331,1562720767,0.00321,0.00349,148,252,0.00316
545,71,1.00857,0.99916,330519.45432424,1.002,1562720767,1.002,1.00356,264,177,1.00361
546,221,214,202.819,830.12470478,208,1562720767,207.302,208.2,217,191,203.154
547,208,0.01661,0.0165,23534.38535536,0.01661,1562720767,0.01608,0.01799,32,76,0.0165
548,215,1.005,0.998,24062.07138084,0.998,1562720767,0.99801,1.00609,65,23,0.999
549,67,318.021,303.307,3862.77131578,312.178,1562720767,312.005,312.026,977,760,311.801
550,175,0.29453,0.287,10936.24570796,0.29225,1562720767,0.28824,0.291,50,80,0.294
551,112,1.66699,1.472,9683.07223111,1.52799,1562720797,1.491,1.52199,145,128,1.51
552,179,1.00098,0.996,28597.62417696,0.99701,1562720797,0.999,1.00097,47,37,1
553,238,0.01799,0.01533,237952.18729116,0.0167,1562720797,0.01651,0.01767,55,288,0.01734
554,1,12896.05,12113.347,1534.5065813,12851.33,1562720797,12848.274,12861.641,3891,1542,12297.499
555,2,124.238,118,4166.3076459,119.827,1562720797,119.563,119.79,483,861,123.197
556,178,0.035,0.03364,6261627.48229469,0.03445,1562720797,0.0344,0.03464,233,307,0.0342
557,226,1,0.99,1134.75805384,1,1562720797,0.99,0.99999,46,26,0.996
558,160,428,410.112,615.69033149,419.248,1562720797,417.751,418.64,187,226,416.443
559,106,106.965,98.552,552.39928588,99.594,1562720797,100.715,101.217,158,222,105.733
560,94,8.128,7.76701,7224.56746922,7.915,1562720797,7.89501,7.917,144,340,7.99953
561,38,0.01355,0.0124,1616082.48204574,0.01331,1562720797,0.01321,0.01345,136,430,0.01297
562,162,0.08079,0.07717,1857574.49292904,0.07777,1562720797,0.07783,0.07872,250,717,0.08006
563,140,0.302,0.29,142485.26697668,0.299,1562720797,0.298,0.299,82,256,0.3
564,48,0.40662,0.39004,585265.00801159,0.39673,1562720797,0.396,0.39699,443,1558,0.4032
565,138,9.987,9.0612,3037.98378027,9.0612,1562720797,9.23101,9.39053,93,207,9.537
566,139,0.00344,0.00311,9904731.16553996,0.00331,1562720797,0.00321,0.00349,148,252,0.00316
567,71,1.00857,0.99916,330519.45432424,1.002,1562720797,1.002,1.00356,264,176,1.00361
568,221,214,202.819,830.12470478,208,1562720797,207.319,208.2,216,191,203.154
569,208,0.01661,0.0165,23534.38535536,0.01661,1562720797,0.01608,0.01799,32,76,0.0165
570,215,1.005,0.998,24062.07138084,0.998,1562720797,0.99801,1.00609,66,23,0.999
571,67,318.021,303.307,3862.77131578,312.178,1562720797,312.005,312.026,975,759,311.801
572,175,0.29453,0.287,10936.24570796,0.29225,1562720797,0.28824,0.29099,48,80,0.294
573,112,1.66699,1.472,9686.06624309,1.51778,1562720827,1.491,1.528,145,129,1.51
574,179,1.00098,0.996,28597.62417696,0.99701,1562720827,0.999,1.00097,46,37,1
575,238,0.01799,0.01533,237952.18729116,0.0167,1562720827,0.01651,0.01767,55,288,0.01734
576,1,12896.05,12113.347,1534.80755403,12858.172,1562720827,12867.501,12878.998,3890,1539,12297.499
577,2,124.238,118,4166.3076459,119.827,1562720827,119.682,119.927,484,863,123.197
578,178,0.035,0.03364,6261627.48229469,0.03445,1562720827,0.0344,0.03464,235,307,0.0342
579,226,1,0.99,1134.75805384,1,1562720827,0.99,0.99999,46,26,0.996
580,160,428,410.112,615.69033149,419.248,1562720827,418.244,419.57,186,227,416.443
581,106,106.965,98.552,552.39928588,99.594,1562720827,100.717,101.217,160,222,105.733
582,94,8.128,7.76701,7224.56746922,7.915,1562720827,7.89501,7.916,145,340,7.99953
583,38,0.01355,0.0124,1616082.48204574,0.01331,1562720827,0.01316,0.01345,136,430,0.01297
584,162,0.08079,0.07717,1857574.49292904,0.07777,1562720827,0.07787,0.07869,251,718,0.08006
585,140,0.302,0.29,142485.26697668,0.299,1562720827,0.298,0.299,82,255,0.3
586,48,0.40662,0.39004,585265.00801159,0.39673,1562720827,0.39604,0.397,445,1557,0.4032
587,138,9.987,9.0612,3037.98378027,9.0612,1562720827,9.23501,9.39237,94,207,9.537
588,139,0.00344,0.00311,9904731.16553996,0.00331,1562720827,0.00321,0.00349,148,252,0.00316
589,71,1.00857,0.99916,330519.45432424,1.002,1562720827,1.002,1.00356,264,175,1.00361
590,221,214,202.819,830.12470478,208,1562720827,207.329,208.2,218,191,203.154
591,208,0.01661,0.0165,23534.38535536,0.01661,1562720827,0.01608,0.01799,32,76,0.0165
592,215,1.005,0.998,24062.07138084,0.998,1562720827,0.99801,1.00609,65,23,0.999
